polarity,subjectivity
-0.025,0.225
0.01111111111,0.3722222222
-0.025,0.225
0,0.6
0,0
0,0.6
0,0
-0.1666666667,0.4333333333
0,0.6
0.06666666667,0.3
0,0
0,0
0,0.06666666667
0,0
-0.1666666667,0.4333333333
-0.1,0.725
-0.1904761905,0.5714285714
0,0
0,1
0,0.5
-1,1
0,0.1
-0.1535714286,0.6035714286
-0.03333333333,0.5666666667
0.05,0.35
-0.1666666667,0.4333333333
0,0.3571428571
0.075,0.325
-0.1666666667,0.4333333333
0,0.2
0.06666666667,0.425
-0.03333333333,0.3
1,1
0,0
0.06666666667,0.3
-0.1,0.725
0,0
0,0
0,0.06666666667
0,0
-0.5,0.3
0.03125,0.5
0,0.6
-0.007142857143,0.3107142857
0,0
-0.1666666667,0.4333333333
0,0
0,0
-0.1,0.725
-0.025,0.225
0.1,0.15
0.6,1
0.5,0.5
-1,1
-0.4333333333,0.8333333333
1,1
-0.125,0.5666666667
0,0
0,0
-0.1666666667,0.4333333333
1,1
-0.1666666667,0.4333333333
0,0.06666666667
0.1166666667,0.5694444444
0.1363636364,0.4545454545
-0.2083333333,0.4333333333
-0.1666666667,0.4333333333
0,0
-0.1666666667,0.4333333333
0,0
0.4,0.8
0.23,0.23
-0.1666666667,0.4333333333
-0.1,0.725
0.78125,1
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
0,0
-0.125,0.125
0,0
0.4,0.5708333333
0,0
-0.03333333333,0.5333333333
0.05,1
-0.25,0.5
0,0
0,0
0.5,0.9
0.4,0.7
0.1892857143,0.5003968254
0.03125,0.5
0.2,0.4166666667
0.1875,0.4375
-0.1666666667,0.4333333333
0.3472222222,0.5055555556
0,0.5
-0.45,0.55
-0.1666666667,0.4333333333
0.3055555556,0.5
0,0.0625
0.09227272727,0.235
-0.1666666667,0.4333333333
1,1
0.05,0.4625
-0.45,0.55
0.03125,0.5
0.0875,0.2479166667
0,0.06666666667
0.08333333333,0.7555555556
0.06666666667,0.3
0.25,0.75
-0.025,0.225
0,0
0.06666666667,0.3
0,0
0,0
-0.175,0.45
-0.14,0.355
0,0
-0.04166666667,0.5416666667
0,0
-0.03333333333,0.4166666667
-0.1458333333,0.4041666667
0,0
-0.1,0.2
-0.6,0.9
-0.1666666667,0.4333333333
0.2625,0.4722222222
0,0.625
-0.125,0.375
0,0
0,0
-0.1458333333,0.4041666667
0,0
-0.05,0.55
0,0
-0.1666666667,0.4333333333
0.1,0.4
0,0
0,0
0.5,0.5
0,0
0,0
0,0
-0.25,0.75
1,1
0,0
-0.2,0.3
0,0
-0.125,0.375
-0.04166666667,0.5416666667
0,0
0,0.5
0,0
0,0
-0.1833333333,0.6166666667
0,0
0,0
0,0
0,0
0.1,0.4
-0.1666666667,0.4333333333
0.2625,0.4722222222
0,0
0,0
0.1388888889,0.3611111111
0,0
1,1
0,0
-0.2666666667,0.6
1,1
0,0
0,0
-0.1666666667,0.4333333333
0,0
-0.3333333333,0.4666666667
0,0.5
-0.1666666667,0.4333333333
0,0
0.2,0.51
1,1
-0.04166666667,0.5416666667
-0.04166666667,0.5416666667
0,0
0.25,0.3333333333
-0.1666666667,0.4333333333
-0.1458333333,0.4041666667
0.2361111111,0.3555555556
-0.05,0.55
0,0
0,0
0,0
0,0
1,1
0.5,0.5
-0.03333333333,0.4166666667
-0.1833333333,0.6166666667
-0.1458333333,0.4041666667
0,0
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
-0.05,0.55
-0.253125,0.7
0,0
0,0
0.1,0.4
-0.04166666667,0.5416666667
-0.2183333333,0.3133333333
-0.1458333333,0.4041666667
-0.04166666667,0.5416666667
-0.03333333333,0.4166666667
-0.0594047619,0.7414285714
0,0
1,1
-0.1666666667,0.4333333333
0,0.5
-0.1666666667,0.4333333333
-0.04166666667,0.5416666667
0,0
0,0.25
0.1666666667,0.5222222222
-0.125,0.375
-0.125,0.375
-0.1458333333,0.4041666667
0,0
-0.1458333333,0.4041666667
-0.05,0.55
0,0
-0.2555555556,0.4888888889
0.3944444444,0.7222222222
0,0
-0.03333333333,0.4166666667
0.04166666667,0.3833333333
-0.04166666667,0.5416666667
1,1
0,1
-0.1458333333,0.4041666667
0,0
0.1,0.4
0.1533333333,0.4380952381
0,0
0,0.25
-0.03333333333,0.3566666667
-0.1666666667,0.4333333333
-0.025,0.55
0,0
1,1
0,0.25
-0.05,0.55
1,1
-0.1458333333,0.4041666667
-0.01666666667,0.3666666667
-0.125,0.375
0.35,0.425
0,0
0,0
0,0.5
0,0
1,1
0,0
0,0
-0.1666666667,0.4333333333
0,0.25
1,1
-0.1666666667,0.4333333333
-0.03333333333,0.4166666667
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
-0.2527777778,0.4888888889
0.3214285714,0.5404761905
0,0
-0.04166666667,0.5416666667
-0.04166666667,0.5416666667
-0.05,0.55
-0.1666666667,0.4333333333
-0.1333333333,0.6
-0.05,0.55
-0.1458333333,0.4041666667
-0.04166666667,0.5416666667
0,0.25
1,1
0.6,0.8
1,1
0,0.25
0,0
0.1,0.4
-0.04166666667,0.5416666667
-0.1833333333,0.6166666667
0,0
0,0.5
0,0
0.4166666667,0.5833333333
0,0.25
-0.1458333333,0.4041666667
-0.125,0.375
-0.05833333333,0.3116666667
-0.1666666667,0.4333333333
0,0.25
-0.05833333333,0.3116666667
0.5,0.5
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
-0.25,0.75
-0.04166666667,0.5416666667
-0.1666666667,0.4333333333
1,1
1,1
0.1,0.4
-0.1666666667,0.4333333333
1,1
0.5,0.5
0,0
0,0.5
0.55,0.65
-0.1,0.5833333333
0,0
1,1
-0.1666666667,0.4333333333
-0.05,0.55
-0.1666666667,0.4333333333
0.5,0.5
-0.1666666667,0.4333333333
0,0
0,0
-0.1416666667,0.4694444444
-0.1666666667,0.4333333333
-0.1,0.725
-0.04166666667,0.5416666667
0,0.5
-0.2527777778,0.4888888889
0,0
0.5,0.5
-0.1666666667,0.4333333333
0,0
-0.1666666667,0.4333333333
-0.03333333333,0.4166666667
-0.04166666667,0.5416666667
0,0
-0.04166666667,0.5416666667
-0.2,0.3
0.1375,0.6875
-0.1458333333,0.4041666667
-0.1458333333,0.4041666667
0,0
-0.05,0.55
0,0.5
0.5,0.5
0,0
-0.1458333333,0.4041666667
-0.05,0.55
0,0.5
-0.1458333333,0.4041666667
0,0.25
-0.04166666667,0.5416666667
-0.03333333333,0.4166666667
-0.04166666667,0.5416666667
0,0
-0.1666666667,0.4333333333
0,0
-0.03333333333,0.4166666667
0.175,0.3916666667
-0.04166666667,0.5416666667
-0.04166666667,0.5416666667
0.152,0.53
0,0
0,0.25
-0.2555555556,0.4888888889
0.35,0.35
-0.03333333333,0.4166666667
0.2625,0.4722222222
-0.04166666667,0.5416666667
0,0.5
0.35,0.55
0.2875,0.8
-0.2666666667,0.4666666667
-0.1833333333,0.6166666667
-0.03333333333,0.4166666667
-0.1666666667,0.4333333333
0,0
0.1,0.35
0,0
-0.04166666667,0.5416666667
0,0.1
0.1375,0.6875
-0.1833333333,0.6166666667
-0.1666666667,0.4333333333
0.1,0.35
0,0.06666666667
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
-0.05,0.55
-0.1683333333,0.5283333333
0.1,0.4
0,0
0.3222222222,0.7
0,0
-0.15,0.7
0,0
0,0.5
0,1
0,0.3214285714
-0.1666666667,0.4333333333
-0.5625,0.6875
-0.1833333333,0.6166666667
-0.4375,0.3333333333
-0.04166666667,0.5416666667
-0.25,0.75
0,0.5
0.1363636364,0.4545454545
-0.1666666667,0.4333333333
-0.04166666667,0.5416666667
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
-0.4375,0.3333333333
-0.15,0.4
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
0,0.5
0,0.2
0,0
-0.04166666667,0.5416666667
0.35,0.6
-0.1458333333,0.4041666667
0.1,0.4
0,0
0.3305555556,0.56875
0,0
0.2857142857,0.5357142857
0,0
0.1375,0.625
-0.1833333333,0.6166666667
0,0.25
0,0.5
0,0
0,0.5
-0.1458333333,0.4041666667
-0.1833333333,0.6166666667
-0.1333333333,0.6
-0.1666666667,0.4333333333
-0.1458333333,0.4041666667
0,0.25
0,0.25
0,0.25
0,0.5
-0.1333333333,0.6
0.625,0.5
0,0
-0.1666666667,0.4333333333
0,0
-0.125,0.375
-0.125,0.375
0,0
0,0
0.1,0.4
-0.125,0.375
-0.875,0.6666666667
0.5,0.9
-0.125,0.375
-0.1458333333,0.4041666667
0,0
-0.03333333333,0.4166666667
-0.1666666667,0.4333333333
-0.05,0.55
-0.1666666667,0.4333333333
-0.04166666667,0.5416666667
0.08888888889,0.5222222222
-0.1458333333,0.4041666667
0.1,0.4
-0.04166666667,0.5416666667
0.01666666667,0.5033333333
0,0
0,0
0,0
0.5,0.45
0,0
-0.03333333333,0.4166666667
0,0
0,0
0,0
0.5,1
-0.1458333333,0.4041666667
0,0
-0.1666666667,0.4333333333
0.3,0.4767857143
-0.1666666667,0.4333333333
-0.04166666667,0.4583333333
0,0
0.221875,0.7190972222
-0.1833333333,0.4
0.05,0.44
-0.125,0.375
-0.1666666667,0.4333333333
0,0
-0.1458333333,0.4041666667
-1,1
-0.25,0.6888888889
0.35,0.35
0,0
0,0.25
-1,1
0.2857142857,0.5357142857
-0.1458333333,0.4041666667
0.03968253968,0.5896825397
0,0.5
0,0
0,0
0,0
-0.04166666667,0.5416666667
0,0.5
-0.2,0.35
0.5,0.5
-0.03333333333,0.4166666667
-0.04166666667,0.5416666667
-0.1458333333,0.4041666667
-0.125,0.375
0.25,0.3333333333
-0.05,0.55
0,0
0.2166666667,0.4166666667
0,0.25
0.5,0.9
0.1,0.4
-0.7,0.6666666667
-0.1458333333,0.4041666667
0,0
0.2625,0.4722222222
-0.1666666667,0.4333333333
-0.125,0.375
0,0.05
0,0
0,0.5
-0.025,0.3333333333
0,0
0,0.25
0,0.5
0,0
-0.25,0.75
-0.1666666667,0.4333333333
0.4875,0.65
-0.1833333333,0.6166666667
0,0
-0.1,0.70625
-0.2666666667,0.3333333333
0,0.5
0.1777777778,0.4777777778
0,0
-0.04166666667,0.5416666667
-0.1666666667,0.4333333333
-0.04166666667,0.5416666667
0,0.05
-0.1,0.05
-0.1833333333,0.6166666667
0,0
0.1168831169,0.2943722944
0,0.25
-0.1458333333,0.4041666667
0,0
0,0.25
0.5,0.9
0,0
-0.03333333333,0.4166666667
-0.03333333333,0.4166666667
0,0.25
0,0
0,0
-0.04166666667,0.5416666667
-0.04166666667,0.5416666667
-0.03333333333,0.4166666667
-0.1666666667,0.4333333333
0,0
0,0
-0.1666666667,0.4333333333
0,0.5
0,0
0,0.5
0.5,0.9
0.35,0.35
0,0
-0.1666666667,0.4333333333
0,0.25
-0.1666666667,0.4333333333
0,0
0,0
-0.04166666667,0.5416666667
-0.1458333333,0.4041666667
-0.25,0.5142857143
0,0
0,0
0.1,0.6944444444
0.0625,0.2083333333
0,0.5
0,0.3214285714
-0.1666666667,0.4333333333
0,0
0,0
0.2859848485,0.5113636364
0.6,1
0,0
0,0
-0.1458333333,0.4041666667
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
0.1,0.4
0,0.25
-0.03333333333,0.4166666667
0.1,0.4
0,0
-0.4166666667,1
-0.1666666667,0.4333333333
-0.1333333333,0.6
0,0
0.0425,0.295
0,0
0,0
-0.1458333333,0.4041666667
-0.2,0.3
-0.04166666667,0.5416666667
-0.05,0.55
0.2,0.1
0,0.5
0,0
0.1363636364,0.4545454545
0.6,0.8
-0.3,0.6133333333
-0.03125,0.34375
-0.0625,0.3541666667
-0.1458333333,0.4041666667
-0.5,1
0,0
-0.1666666667,0.4333333333
0,0
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
-0.1458333333,0.4041666667
0,0.25
-0.1333333333,0.5208333333
-0.125,0.375
-0.1458333333,0.4041666667
-0.05,0.55
-0.1666666667,0.4333333333
0,0
-0.2,0.3
0.25,0.5
0,0
0,0
0,0
0,0
-0.1666666667,0.4333333333
0.07083333333,0.2291666667
-0.5,1
0,0.5
0,0
0,0.5
0,0.5
-0.1458333333,0.4041666667
0,0.5
-0.04166666667,0.5416666667
-0.05,0.55
0,0
-0.04166666667,0.5416666667
-0.125,0.375
-0.06388888889,0.1972222222
0.25,0.5
0,0
-0.5,1
0.2,0.2
0,0
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
0.2859848485,0.5113636364
0,0
0,0
0.5,0.5
0,0
0,0.4
0.1083333333,0.2916666667
-0.1458333333,0.4041666667
-0.04166666667,0.5416666667
-0.1666666667,0.4333333333
0,0.625
0,0
-0.04166666667,0.5416666667
0,0
0,0
0.1,0.36
0,0.625
0,0
0.1,0.4
0.6,0.8
-0.6,0.8
0,0
0,0.5833333333
-0.03333333333,0.4166666667
0,0.5
-0.125,0.375
0.2,0.3
0.1,0.4
0.35,0.55
0.5,1
0.04722222222,0.1527777778
0.1,0.4
0.1375,0.6875
0.1,0.225
0,0
-0.2611111111,0.6111111111
-0.1666666667,0.4333333333
0,0.25
-0.03333333333,0.4166666667
-0.1666666667,0.4333333333
0,1
-0.1458333333,0.4041666667
0.03939393939,0.2541666667
-0.05,0.55
0.5,0.75
0,0
0,0.25
-0.875,0.6666666667
0,0
0,0
0,0
-0.1833333333,0.6166666667
0,0
0,0
0.05,0.6916666667
-0.2,0.3
-0.1666666667,0.4333333333
0.434375,0.765625
-0.125,0.375
-0.1666666667,0.4333333333
0,0
-0.275,0.7
0.1645833333,0.5666666667
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
0,0.5
-0.2,0.3
-0.1666666667,0.4333333333
-0.04166666667,0.5416666667
-0.1666666667,0.4333333333
0,0
-0.275,0.7
-0.1458333333,0.4041666667
-0.05,0.55
0,0.05
-0.05,0.55
-0.03333333333,0.4166666667
0,0.25
0.2,0.44
-0.1458333333,0.4041666667
0.2,0.2
-0.03333333333,0.4166666667
0.2232323232,0.3848484848
0,0
0,0
0.1,0.4
0,0.05
-0.1666666667,0.4333333333
0,0.25
-0.08333333333,0.4666666667
0.1931818182,0.3522727273
-0.1458333333,0.4041666667
0,0
-0.03333333333,0.4166666667
0,0
0,0
0.1416666667,0.4083333333
-0.1333333333,0.6
-0.1666666667,0.3958333333
-0.1458333333,0.4041666667
0.2625,0.4722222222
-0.1833333333,0.6166666667
0,0
0,0
-0.1666666667,0.4333333333
0,0
0.1,0.4977777778
0,0
0,0
-0.25,0.6083333333
0,0
-0.1833333333,0.6166666667
0.2875,0.8
-0.1666666667,0.4333333333
0,0.5
0,0.25
0,0
-0.03888888889,0.3111111111
-0.04166666667,0.5416666667
-0.1833333333,0.6166666667
0,0
0,0
-0.175,0.5
0.5,0.5
0,0
0,0.25
0,0.25
0.2857142857,0.5357142857
0.2857142857,0.5357142857
0,0
-0.25,0.75
0.119047619,0.5238095238
0.5,0.5
0,0
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
-0.125,0.375
0.275,0.55
-0.03333333333,0.4166666667
-0.05,0.55
0,0
0.1,0.4
0,0
0,0
0.1,0.2
0,0
0,0.0625
-0.1458333333,0.4041666667
-0.2,0.3
-0.6666666667,0.75
-0.1458333333,0.4041666667
-0.04166666667,0.5416666667
0,0
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
0,0.3
-0.875,0.6666666667
0,0
0,0.25
0,0
0,0
0,0
-0.03333333333,0.4166666667
0,0
-0.1666666667,0.4333333333
0.2214285714,0.4839285714
0,0.25
0.1,0.4
-0.1833333333,0.6166666667
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
-0.04166666667,0.5416666667
0.375,0.75
0,0
-0.1833333333,0.6166666667
0,0.75
0.1,0.4
-0.05,0.55
0.2,0.35
0.0425,0.295
-0.05,0.55
-0.1458333333,0.4041666667
0,0
0,0
0,0
0.1,0.4
-0.04166666667,0.5416666667
-0.05,0.55
0,0
-0.1458333333,0.4041666667
0,0
-0.1458333333,0.4041666667
0,0
0,0
0,0
-0.03333333333,0.4166666667
0,0.25
-0.04166666667,0.5416666667
-0.1833333333,0.6166666667
-0.1833333333,0.6166666667
0,0.25
0.3333333333,0.5
0,0.25
-0.04166666667,0.5416666667
-0.05,0.55
-0.1458333333,0.4041666667
0,0
-0.1,0.5833333333
-0.2,0.1
-0.1666666667,0.4333333333
0,0
-0.1666666667,0.4333333333
-0.05,0.55
0,0
-0.875,0.6666666667
0.125,0.2916666667
0.375,0.2892857143
0,1
-0.04111111111,0.4877777778
0.2,0.35
-0.125,0.375
-0.04166666667,0.5416666667
-0.125,0.375
-0.04242424242,0.5141414141
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
0,0
-0.1666666667,0.4333333333
-0.05,0.55
0,0
-0.05,0.55
0,0
0,0
0,0
-0.1666666667,0.4333333333
-0.1555555556,0.2888888889
0,0
0,0.2
0,1
0,0
0.1,0.4
0.3,0.55
0,0.25
0.6,0.8
0,0
0,0.5
-0.1458333333,0.4041666667
0,0
0,0
0,0.05833333333
0,0
-0.04166666667,0.5416666667
-0.5,0.5
0.6,0.8
-0.1458333333,0.4041666667
0,0
0.3,0.9
0,0
-0.05,0.55
0,0
0.6,0.8
-0.05,0.55
-0.1666666667,0.4333333333
-0.1666666667,0.3333333333
-0.1333333333,0.6
0.35,0.35
-0.125,0.375
0,0.4
0,0
0,0.5
0,0
-0.1666666667,0.4333333333
0.4,0.9
0,0
-0.125,0.375
0,0
0.4375,0.425
-0.1791666667,0.4291666667
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
0.15,0.3
0,0.5
0,0
-0.1458333333,0.4041666667
0.2857142857,0.5357142857
-0.04166666667,0.5416666667
-0.1833333333,0.6166666667
-0.03333333333,0.3666666667
0,0.25
-0.1666666667,0.4333333333
0,0
0.2166666667,0.4833333333
-0.1458333333,0.4041666667
0,0
0,0.5
0.625,0.5
0,0
0,0
-0.08333333333,0.7166666667
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
0.2625,0.4722222222
0,0
-0.55,0.7333333333
-0.04166666667,0.5416666667
0,0.25
-0.1458333333,0.4041666667
0,0
0,0.5
0,0
-0.05,0.55
-0.03333333333,0.4166666667
0,0
-0.1,0
0,0
-0.275,0.7
0,0
-0.1458333333,0.4041666667
0.15,0.4555555556
-0.1666666667,0.4333333333
0.24375,0.69375
-1,1
0,0.25
0,0
0.1,0.4
0,0
0,0
0,0.5
-0.4375,0.3333333333
-0.119047619,0.3238095238
0.2857142857,0.5357142857
0.01212121212,0.3666666667
-0.25,0.35
-0.04166666667,0.5416666667
-0.05,0.55
0.5,0.5
0,0
0,0
-0.1666666667,0.4333333333
0,0
0,0
-0.1458333333,0.4041666667
-0.1458333333,0.4041666667
0,0.25
0.3375,0.75
0,0
0,0
-0.2083333333,0.4333333333
0,0
-0.05,0.55
-0.1458333333,0.4041666667
-0.1458333333,0.4041666667
-0.04166666667,0.5416666667
-0.1263888889,0.2347222222
-0.125,0.375
0,0
-0.125,0.375
0,0.5
0,1
0.5,0.5
-0.03333333333,0.4166666667
0.1,0.4
-0.1666666667,0.4333333333
0,0.625
0,0.5
0.2857142857,0.5357142857
-0.1666666667,0.4333333333
0,0
0,0.5
0.3,0.3666666667
0,0
0.165,0.38
-0.1666666667,0.4333333333
0,0.25
0,0.05
0,0
-0.03333333333,0.4166666667
-0.875,0.6666666667
0,0
0,0
-0.05,0.55
0,0
0,0
-0.1666666667,0.4333333333
0,0.25
0,0.25
0,0
-0.125,0.375
0,0
0,0
0.02,0.2733333333
0.075,0.4861111111
0.1375,0.6875
0.1,0.1
-0.1666666667,0.4333333333
0,0
0,0
-0.04166666667,0.5416666667
-0.04166666667,0.5416666667
0,0
0,0
-0.04166666667,0.5416666667
0,0
0,0.5
-0.1458333333,0.4041666667
-0.1458333333,0.4041666667
0,0
0,0.25
-0.1833333333,0.6166666667
-0.05,0.2
0,0
-0.01706349206,0.5257936508
-0.1666666667,0.4333333333
0,0
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
0,0
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
0,1
0,0
0,0
-0.1666666667,0.4333333333
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
0.1375,0.6875
-0.1666666667,0.4333333333
-0.25,0.75
-0.05,0.55
0.1375,0.6875
0,0
0,0.25
0,0
0,0
-0.04166666667,0.5416666667
-0.04166666667,0.5416666667
0,0
0.04444444444,0.3166666667
0,0
-0.1833333333,0.6166666667
-0.05,0.55
-0.03333333333,0.4166666667
-0.1,0.5
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
0,0
0,0
0,0
-0.1458333333,0.4041666667
-0.1458333333,0.4041666667
0,0
0,0.625
0,0
0,0.5
0,0.3
-0.1833333333,0.6166666667
0,0.5
0,0
-0.03333333333,0.4166666667
0,0.4
0,0.4
0,0
-0.04154040404,0.4583333333
-0.3194444444,0.6805555556
0.2625,0.4722222222
0,0
-0.1666666667,0.4333333333
0.1375,0.6875
0,0.25
0.35,0.35
0,0
0.25,0.3333333333
0.2,0.1
0,0
0,0
0.2,0.1
-0.25,0.75
-0.025,0.4071428571
-0.05,0.55
0,0.5
-0.1458333333,0.4041666667
-0.1,0.1
0.2200757576,0.5321401515
-0.1458333333,0.4041666667
-0.125,0.375
0.6,0.8
-0.125,0.875
0,0
0,0.25
-0.1458333333,0.4041666667
0,0.05
0,0
0,0
-0.04166666667,0.5416666667
0,0
-0.03333333333,0.4166666667
0,0
0,0.25
0.2375,0.6375
0.2857142857,0.5357142857
0.1375,0.6875
0,0.25
-0.1833333333,0.6166666667
-0.4,0.8
0,0
0,0.25
0,0
0,0
-0.03333333333,0.4166666667
-0.1666666667,0.4333333333
-0.04166666667,0.5416666667
0,0
0,0
-0.25,0.75
0.6,0.8
-0.1833333333,0.6166666667
0,0
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
0,0.2670512821
0,0
-0.5083333333,0.725
0.2,0.1
0,0
0,0
-0.2833333333,0.5166666667
0,0
0,0
0,0
0,0.1
-0.03333333333,0.4166666667
0,0
-0.03333333333,0.4166666667
-0.1666666667,0.4333333333
0.1278409091,0.5625
0,0
0,0.5
0,0
0.1,0.4
0.1,0.4
-0.1611111111,0.3611111111
-0.1666666667,0.4333333333
1,1
-0.05,0.55
-0.08333333333,0.2166666667
-0.05,0.55
0.2171428571,0.3638095238
-0.1,0.5
-0.125,0.375
-0.1666666667,0.4333333333
0.35,0.425
0,0
-0.05,0.55
0,0
0,0
-0.1341666667,0.5966666667
-0.1666666667,0.4333333333
0,0
-0.05,0.55
-0.1833333333,0.6166666667
0,0.5
0,0
-0.1458333333,0.4041666667
0,0
0.2266666667,0.3666666667
-0.1458333333,0.4041666667
0,0.5
0,0
0.2875,0.8
0.2625,0.4722222222
0,0
0,0.4
-0.05555555556,0.3111111111
0,0.5
-0.05,0.55
-0.1666666667,0.4333333333
0,0
-0.05,0.55
0,0
0,0.5
0,0.05
0,0
-0.03333333333,0.4166666667
0.5,0.5
0,0
0,0.625
-0.04166666667,0.5416666667
0,0
0,0
0.8,0.75
0,0
0.1375,0.6875
-0.2083333333,0.4333333333
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
0,0
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
-0.1833333333,0.6166666667
0,0
0,0.5
-0.1458333333,0.4041666667
0,0
0.2857142857,0.5357142857
0,0
0.6,1
0,0
-0.125,0.375
-0.1833333333,0.6166666667
0,0
-0.1666666667,0.4333333333
0,0
0,0.25
0,0
-0.1666666667,0.4333333333
0,0
-0.1458333333,0.4041666667
0,0
0,0
0,0
0,0
0,0.25
0.25,0.5
-0.1,0.1
0,0.25
-0.3333333333,1
0,0
0.1335227273,0.4659090909
0,0
-0.04166666667,0.5416666667
-0.1458333333,0.4041666667
-0.1458333333,0.4041666667
-0.04166666667,0.5416666667
0,0
0.25,0.25
0,0
-0.05,0.55
-0.25,0.75
-0.1071428571,0.2071428571
0,0
0.1,0.4
-0.05555555556,0.3111111111
0,0.25
-0.1833333333,0.6166666667
0.1,0.9
-0.1666666667,0.4333333333
-0.05,0.7
-0.2145833333,0.4444444444
0,0
-0.1111111111,0.2
-0.1458333333,0.4041666667
0,0
0.1,0.4
0,0
-0.275,0.7
0,0
-0.03333333333,0.4166666667
0.05,0.525
-0.03333333333,0.4166666667
0,0
-0.125,0.375
0,0
0,0.25
0.5958333333,0.75
-0.05,0.55
-0.1458333333,0.4041666667
0.2,0.5111111111
-0.1458333333,0.4041666667
-0.1458333333,0.4041666667
0.2857142857,0.5357142857
-0.1041666667,0.7291666667
0,0
-0.4458333333,0.7708333333
0.2,0.1
0,0
0.5,0.9
0,0
0,0.25
0.5,0.5
0,0
0,0
-0.0625,0.1875
-0.125,0.375
0,0.25
0,0
-0.2,0.3
-0.0625,0.3541666667
0,0.25
0,0.5
0,0.625
-0.1666666667,0.4333333333
0,0
-0.1666666667,0.4333333333
-0.2,0.3
0.2202380952,0.3404761905
-0.04166666667,0.5416666667
0,0
-0.1666666667,0.4333333333
0,0.4
-0.05,0.55
0,0
0,0
0.6083333333,0.9296296296
0.5,0.9
-0.125,0.375
0,0
0,0.5
0,0
0,0
0,0
-0.05,0.55
0.5,0.9
-0.05,0.55
-0.03333333333,0.4166666667
-0.3,0.4
0,0
0,1
0,0
0,0.05
0,0.25
0,0
0,0
-0.04166666667,0.5416666667
-0.1666666667,0.4333333333
0,0.25
-0.1833333333,0.6166666667
0,0
0.05,0.3
0,0
0,0.4
0,0.5
0,0.25
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
-0.07569444444,0.4388888889
0.5,0.9
0,0.25
0,0.05
0,0.625
0.8,0.75
-0.1666666667,0.4333333333
0.5,0.9
0.5,0.9
0,0.25
0.5,0.9
-0.04166666667,0.5416666667
0,0.5
0.03333333333,0.575
-0.1458333333,0.4041666667
0.25,0.662962963
-0.8,0.9
0.5,0.9
-0.3,0.4
-0.1666666667,0.4333333333
0.6458333333,0.6833333333
-0.1666666667,0.4333333333
-0.05,0.55
0,0
-0.03333333333,0.4166666667
0,0
0,0.25
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
0,0
-0.1666666667,0.4333333333
0,0
0,0.25
-0.03333333333,0.4166666667
0,0.5
0,0
-0.1458333333,0.4041666667
-0.1458333333,0.4041666667
0.8,0.7
-0.1666666667,0.4333333333
0,0
0.1375,0.6875
0.4,0.8333333333
0,0
0,0
0,0
0,0
0.1375,0.6875
0,0
0.3787878788,0.5
-0.04166666667,0.5416666667
0.1,0.4
-0.125,0.375
0,0
-0.1666666667,0.4333333333
0.2875,0.8
0.1375,0.6875
0.5,0.9
0.075,0.4
0,0
-0.125,0.375
-0.03333333333,0.4166666667
0.55,0.7
0,0
0,0
-0.1666666667,0.4333333333
-0.1833333333,0.6166666667
0,0
0.1,0.4
0,0.3125
0,0.25
0,0
0,0
0,0
0.3875,0.6375
0,0.5
-0.1666666667,0.4333333333
0,0
0,0
0,0.25
0.1,0.4
-0.08333333333,0.4666666667
-0.1666666667,0.4333333333
-0.1666666667,0.4333333333
0,0
0,0
0,0.25
0,0
-0.1666666667,0.4333333333
0,0.25
0,0
0,0
0,0
-0.04,0.4516666667
-0.1458333333,0.4041666667
-0.1666666667,0.4333333333
-0.125,0.375
-0.03333333333,0.4166666667
-0.125,0.375
-0.1458333333,0.4041666667
-0.02333333333,0.3766666667
0.1833333333,0.4
0,0
-0.04166666667,0.5416666667
0,0
0,0.25
0,0
-0.03333333333,0.4166666667
-0.1,0.5833333333
0,0.125
0,0
0,0
0.1,0.4
0,0
-0.03333333333,0.4166666667
0,0
